model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
nextstep,united_states,architecture,house,modern,"Modern house in the United States, photorealistic.",Change the image to represent modern house in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_architecture_house_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_architecture_house_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_architecture_house_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_architecture_house_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_architecture_house_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_architecture_house_modern_5.png
nextstep,united_states,architecture,house,traditional,"Traditional house in the United States, photorealistic.",Change the image to represent traditional house in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_architecture_house_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_architecture_house_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_architecture_house_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_architecture_house_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_architecture_house_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_architecture_house_traditional_5.png
nextstep,united_states,architecture,landmark,general,"Landmark in the United States, photorealistic.",Change the image to represent landmark in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_architecture_landmark_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_architecture_landmark_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_architecture_landmark_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_architecture_landmark_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_architecture_landmark_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_architecture_landmark_general_5.png
nextstep,united_states,architecture,landmark,modern,"Modern landmark in the United States, photorealistic.",Change the image to represent modern landmark in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_architecture_landmark_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_architecture_landmark_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_architecture_landmark_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_architecture_landmark_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_architecture_landmark_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_architecture_landmark_modern_5.png
nextstep,united_states,architecture,landmark,traditional,"Traditional landmark in the United States, photorealistic.",Change the image to represent traditional landmark in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_architecture_landmark_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_architecture_landmark_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_architecture_landmark_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_architecture_landmark_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_architecture_landmark_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_architecture_landmark_traditional_5.png
nextstep,united_states,art,dance,general,"Dance in the United States, photorealistic.",Change the image to represent dance in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_dance_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_dance_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_dance_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_dance_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_dance_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_dance_general_5.png
nextstep,united_states,art,dance,modern,"Modern dance in the United States, photorealistic.",Change the image to represent modern dance in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_dance_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_dance_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_dance_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_dance_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_dance_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_dance_modern_5.png
nextstep,united_states,art,dance,traditional,"Traditional dance in the United States, photorealistic.",Change the image to represent traditional dance in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_dance_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_dance_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_dance_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_dance_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_dance_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_dance_traditional_5.png
nextstep,united_states,art,painting,general,"Painting in the United States, photorealistic.",Change the image to represent painting in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_painting_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_painting_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_painting_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_painting_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_painting_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_painting_general_5.png
nextstep,united_states,art,painting,modern,"Modern painting in the United States, photorealistic.",Change the image to represent modern painting in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_painting_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_painting_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_painting_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_painting_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_painting_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_painting_modern_5.png
nextstep,united_states,art,painting,traditional,"Traditional painting in the United States, photorealistic.",Change the image to represent traditional painting in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_painting_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_painting_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_painting_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_painting_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_painting_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_painting_traditional_5.png
nextstep,united_states,art,sculpture,general,"Sculpture in the United States, photorealistic.",Change the image to represent sculpture in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_sculpture_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_sculpture_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_sculpture_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_sculpture_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_sculpture_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_sculpture_general_5.png
nextstep,united_states,art,sculpture,modern,"Modern sculpture in the United States, photorealistic.",Change the image to represent modern sculpture in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_sculpture_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_sculpture_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_sculpture_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_sculpture_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_sculpture_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_sculpture_modern_5.png
nextstep,united_states,art,sculpture,traditional,"Traditional sculpture in the United States, photorealistic.",Change the image to represent traditional sculpture in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_art_sculpture_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_art_sculpture_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_art_sculpture_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_art_sculpture_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_art_sculpture_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_art_sculpture_traditional_5.png
nextstep,united_states,event,festival,general,"Festival in the United States, photorealistic.",Change the image to represent festival in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_festival_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_festival_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_festival_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_festival_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_festival_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_festival_general_5.png
nextstep,united_states,event,festival,modern,"Modern festival in the United States, photorealistic.",Change the image to represent modern festival in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_festival_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_festival_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_festival_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_festival_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_festival_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_festival_modern_5.png
nextstep,united_states,event,festival,traditional,"Traditional festival in the United States, photorealistic.",Change the image to represent traditional festival in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_festival_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_festival_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_festival_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_festival_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_festival_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_festival_traditional_5.png
nextstep,united_states,event,funeral,general,"Funeral in the United States, photorealistic.",Change the image to represent funeral in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_funeral_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_funeral_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_funeral_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_funeral_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_funeral_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_funeral_general_5.png
nextstep,united_states,event,funeral,modern,"Modern funeral in the United States, photorealistic.",Change the image to represent modern funeral in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_funeral_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_funeral_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_funeral_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_funeral_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_funeral_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_funeral_modern_5.png
nextstep,united_states,event,funeral,traditional,"Traditional funeral in the United States, photorealistic.",Change the image to represent traditional funeral in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_funeral_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_funeral_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_funeral_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_funeral_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_funeral_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_funeral_traditional_5.png
nextstep,united_states,event,game,general,"Game in the United States, photorealistic.",Change the image to represent game in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_game_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_game_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_game_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_game_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_game_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_game_general_5.png
nextstep,united_states,event,game,modern,"Modern game in the United States, photorealistic.",Change the image to represent modern game in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_game_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_game_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_game_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_game_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_game_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_game_modern_5.png
nextstep,united_states,event,game,traditional,"Traditional game in the United States, photorealistic.",Change the image to represent traditional game in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_game_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_game_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_game_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_game_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_game_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_game_traditional_5.png
nextstep,united_states,event,religious_ritual,general,"Religious ritual in the United States, photorealistic.",Change the image to represent religious ritual in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_religious_ritual_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_religious_ritual_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_religious_ritual_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_religious_ritual_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_religious_ritual_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_religious_ritual_general_5.png
nextstep,united_states,event,religious_ritual,modern,"Modern eligious ritual in the United States, photorealistic.",Change the image to represent modern religious ritual in the United States.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_united_states_event_religious_ritual_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_united_states_event_religious_ritual_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_united_states_event_religious_ritual_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_united_states_event_religious_ritual_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_united_states_event_religious_ritual_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_united_states_event_religious_ritual_modern_5.png
